HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy_ID,Alloy,Num_of_Elem,VEC,Atom.Size.Diff,Elect.Diff,dHmix,dSmix,,Sythesis_Route Hot-Cold_Working Homog_Temp,,Homog_Time,Anneal_Temp,Anneal_Time,Quench_Proc,Phases,References
Alloy 0818,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,HW,1000,1441,1000,900,-,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0819,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,HW,1000,1441,1000,900,-,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0820,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,HW,1000,1441,1000,900,-,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0821,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,HW,1000,1441,1000,900,-,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0822,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,HW,1000,1441,1000,900,-,FCC_SS,10.1016/j.intermet.2013.03.018
Alloy 0823,Fe40Mn27Ni26Co5Cr2,5,8.26,3.7158,0.1429,-3.4172,10.79,AC,CW,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0824,Fe40Mn27Ni26Co5Cr2,5,8.26,3.7158,0.1429,-3.4172,10.79,AC,HW,1200,120,-,-,WQ,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0825,Fe40Mn27Ni26Co5Cr2,5,8.26,3.7158,0.1429,-3.4172,10.79,AC,HW,1200,120,900,10,WQ,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0826,Fe50Mn30Co10Cr10,4,7.6,3.8332,0.1321,-0.92,9.71,AC,HW,1200,120,900,3,WQ,Im,10.1038/nature17981
Alloy 0827,Fe50Mn30Co10Cr10,4,7.6,3.8332,0.1321,-0.92,9.71,AC,HW,1200,120,900,3,WQ,Im,10.1038/nature17981
Alloy 0828,Fe40Mn27Ni26Co5Cr2,5,8.26,3.7158,0.1429,-3.4172,10.79,AC,HW,1200,120,-,-,-,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0829,Fe40Mn27Ni26Co5Cr2,5,8.26,3.7158,0.1429,-3.4172,10.79,AC,HW,1200,120,1200,120,WQ,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0830,Fe40Mn40Co10Cr10,4,7.5,4.045,0.1383,-0.96,9.92,AC,HW,1200,120,-,-,-,FCC_SS,10.1016/j.actamat.2015.04.014
Alloy 0831,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,HW,1200,120,-,-,WQ,FCC_SS,10.1016/j.actamat.2017.07.023
Alloy 0832,Co20Cr20Fe34Mn20Ni6,5,7.72,3.3025,0.1292,-2.5472,12.48,AC,HW,1200,120,-,-,WQ,Im,10.1016/j.actamat.2017.07.023
Alloy 0833,Co20Cr20Fe40Mn20,4,7.6,3.3163,0.1247,-1.76,11.08,AC,HW,1200,120,-,-,WQ,Im,10.1016/j.actamat.2017.07.023
Alloy 0834,CrNbTiZr,4,4.75,7.84,0.12,-5,11.53,AC,-,1200,120,1200,1400,-,Im,10.1016/j.actamat.2012.11.032
Alloy 0835,AlNbTiV,4,4.25,3.3,0.03,-16.25,11.53,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0836,AlNbTiV,4,4.25,3.3,0.03,-16.25,11.53,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0837,AlCrNbTiV,5,4.6,5.9023,0.0397,-14.56,13.38,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0838,AlCrNbTiV,5,4.6,5.9023,0.0397,-14.56,13.38,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0839,AlCrNbTiV,5,4.6,5.9023,0.0397,-14.56,13.38,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0840,AlCrNbTiV,5,4.6,5.9023,0.0397,-14.56,13.38,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0841,Al18Cr28Nb18Ti18V18,5,4.74,6.3197,0.0408,-13.6656,13.23,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0842,Al18Cr28Nb18Ti18V18,5,4.74,6.3197,0.0408,-13.6656,13.23,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0843,Al18Cr28Nb18Ti18V18,5,4.74,6.3197,0.0408,-13.6656,13.23,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0844,Al18Cr28Nb18Ti18V18,5,4.74,6.3197,0.0408,-13.6656,13.23,AC,-,1200,1440,-,-,-,Im,10.1016/j.jallcom.2015.08.224
Alloy 0845,Al8Co17Cr17Cu8Fe17Ni33,6,8.33,3.9854,0.1081,-5.1292,13.92,AC,-,-,-,700,300,-,Im,10.1007/s11837-013-0756-3
Alloy 0846,Al8Co17Cr17Cu8Fe17Ni33,6,8.33,3.9854,0.1081,-5.1292,13.92,AC,-,-,-,700,300,-,Im,10.1007/s11837-013-0756-3
Alloy 0847,Al8Co17Cr17Cu8Fe17Ni33,6,8.33,3.9854,0.1081,-5.1292,13.92,AC,-,-,-,1150,300,-,Im,10.1007/s11837-013-0756-3
Alloy 0848,Al8Co17Cr17Cu8Fe17Ni33,6,8.33,3.9854,0.1081,-5.1292,13.92,AC,-,-,-,1150,300,-,Im,10.1007/s11837-013-0756-3
Alloy 0849,HfNbTiZr,4,4.25,4.12,0.13,2.5,11.53,AC,CW,1000,30,-,-,-,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0850,Al3(HfNbTiZr)97,5,3.98,4.6455,0.1247,-14.02,12.11,AC,CW,1000,30,-,-,-,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0851,Al5(HfNbTiZr)95,5,4.19,4.9208,0.1316,-6.2225,12.6,AC,CW,1000,30,-,-,-,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0852,Al7(HfNbTiZr)93,5,4.16,4.9356,0.1322,-8.5281,12.83,AC,CW,1000,30,-,-,-,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0853,Al10 (HfNbTiZr)90,5,4.13,4.953,0.1329,-11.79,13.08,AC,CW,1000,30,-,-,-,Im,10.1016/j.msea.2018.03.071
Alloy 0854,Al12(HfNbTiZr)88,5,4.1,4.9613,0.1333,-13.8336,13.19,AC,CW,1000,30,-,-,-,Im,10.1016/j.msea.2018.03.071
Alloy 0855,HfNbTiZr,4,4.25,4.12,0.13,2.5,11.53,AC,CW,1000,30,600,6000,WQ,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0856,Al3(HfNbTiZr)97,5,3.98,4.6455,0.1247,-14.02,12.11,AC,CW,1000,30,600,6000,WQ,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0857,Al5(HfNbTiZr)95,5,4.19,4.9208,0.1316,-6.2225,12.6,AC,CW,1000,30,600,6000,WQ,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0858,Al7(HfNbTiZr)93,5,4.16,4.9356,0.1322,-8.5281,12.83,AC,CW,1000,30,600,6000,WQ,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0859,Al10 (HfNbTiZr)90,5,4.13,4.953,0.1329,-11.79,13.08,AC,CW,1000,30,600,6000,WQ,Im,10.1016/j.msea.2018.03.071
Alloy 0860,Al12(HfNbTiZr)88,5,4.1,4.9613,0.1333,-13.8336,13.19,AC,CW,1000,30,600,6000,WQ,Im,10.1016/j.msea.2018.03.071
Alloy 0861,Al0.2CrFeCoNi2Cu0.2,6,8.48,2.8244,0.1008,-4.5322,12.88,AC,CW,1200,1440,700,1200,-,Im,10.1016/j.msea.2017.04.111
Alloy 0862,Al0.2CrFeCoNi2Cu0.2,6,8.48,2.8244,0.1008,-4.5322,12.88,AC,CW,1200,1440,800,60,-,FCC_SS,10.1016/j.msea.2017.04.111
Alloy 0863,Al0.3CuCrFeNi2,5,8.28,3.42,0.11,-7.01,12.26,AC,CW,1200,30,-,-,WQ,FCC_SS,10.1016/j.scriptamat.2016.06.019
Alloy 0864,Al0.3CuCrFeNi2,5,8.28,3.42,0.11,-7.01,12.26,AC,CW,1200,30,550,-,WQ,FCC_SS,10.1016/j.scriptamat.2016.06.019
Alloy 0865,Al0.3CuCrFeNi2,5,8.28,3.42,0.11,-7.01,12.26,AC,CW,1200,30,700,-,WQ,Im,10.1016/j.scriptamat.2016.06.019
Alloy 0866,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,300,-,Im,10.1007/s11837-015-1484-7
Alloy 0867,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,300,-,Im,10.1007/s11837-015-1484-7
Alloy 0868,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,300,-,Im,10.1007/s11837-015-1484-7
Alloy 0869,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,300,-,Im,10.1007/s11837-015-1484-7
Alloy 0870,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,300,-,Im,10.1007/s11837-015-1484-7
Alloy 0871,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,3000,-,Im,10.1007/s11837-015-1484-7
Alloy 0872,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,3000,-,Im,10.1007/s11837-015-1484-7
Alloy 0873,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,3000,-,Im,10.1007/s11837-015-1484-7
Alloy 0874,Al10Co25Cr8Fe15Ni36Ti6,6,8.07,5.6555,0.1224,-13.9748,13.3,AC,-,1220,1200,900,3000,-,Im,10.1007/s11837-015-1484-7
Alloy 0875,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,-,-,-,Im,10.1016/j.ijplas.2017.10.005
Alloy 0876,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,800,60,-,Im,10.1016/j.ijplas.2017.10.005
HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy 0877,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,800,300,-,Im,10.1016/j.ijplas.2017.10.005
Alloy 0878,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,800,1500,-,Im,10.1016/j.ijplas.2017.10.005
Alloy 0879,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,800,3000,-,Im,10.1016/j.ijplas.2017.10.005
Alloy 0880,Al0.2Co1.5CrFeNi1.5Ti0.3,6,8.05,4.6304,0.1169,-10.0298,13.37,AC,HW,1200,2880,800,6000,-,Im,10.1016/j.ijplas.2017.10.005
Alloy 0881,Al0.5CrNbTi2V0.5,5,4.6,6.0185,0.0469,-10.96,12.23,AC,-,-,-,1200,1440,AQ,Im,10.1016/j.matlet.2016.11.030
Alloy 0882,Al0.5CrNbTi2V0.5,5,4.6,6.0185,0.0469,-10.96,12.23,AC,-,-,-,1200,1440,AQ,Im,10.1016/j.matlet.2016.11.030
Alloy 0883,Al0.5CrNbTi2V0.5,5,4.6,6.0185,0.0469,-10.96,12.23,AC,-,-,-,1200,1440,AQ,Im,10.1016/j.matlet.2016.11.030
Alloy 0884,Al0.5CrNbTi2V0.5,5,4.6,6.0185,0.0469,-10.96,12.23,AC,-,-,-,1200,1440,AQ,Im,10.1016/j.matlet.2016.11.030
Alloy 0885,AlHfNbTaTiZr,6,4.17,4.9028,0.1226,-14.7778,14.9,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2014.11.064
Alloy 0886,Hf0.5Mo0.5NbTiZrC0.1,6,4.49,9.4506,0.2987,-6.4723,13.6,AC,-,-,-,-,-,-,Im,10.1016/j.intermet.2015.09.011
Alloy 0887,Hf0.5Mo0.5NbTiZrC0.3,6,4.47,13.9242,0.3568,-17.2201,14.17,AC,-,-,-,-,-,-,Im,10.1016/j.intermet.2015.09.011
Alloy 0889,Al0.5NbTa0.8Ti1.5V0.2Zr,6,4.3,4.23,0.1,-8.62,13.78,AC,HIP,1200,1440,-,-,10 °C/min,Im,10.1038/s41598-018-27144-3
Alloy 0890,Al0.5NbTa0.8Ti1.5V0.2Zr,6,4.3,4.23,0.1,-8.62,13.78,AC,HIP,1200,1440,1400,20,WQ,Im,10.1038/s41598-018-27144-3
Alloy 0891,Al0.5NbTa0.8Ti1.5V0.2Zr,6,4.3,4.23,0.1,-8.62,13.78,AC,HIP,1200,1440,1400,20,WQ,Im,10.1038/s41598-018-27144-3
Alloy 0892,Al0.5NbTa0.8Ti1.5V0.2Zr,6,4.3,4.23,0.1,-8.62,13.78,AC,HIP,1200,1440,600,7200,WQ,Im,10.1038/s41598-018-27144-3
Alloy 0893,Al0.5NbTa0.8Ti1.5V0.2Zr,6,4.3,4.23,0.1,-8.62,13.78,AC,HIP,1200,1440,600,7200,WQ,Im,10.1038/s41598-018-27144-3
Alloy 0894,Mo0.5NbHf0.5ZrTiSi0.1,6,4.49,6.6908,0.2614,-6.4723,13.6,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2015.11.091
Alloy 0895,Mo0.5NbHf0.5ZrTiSi0.3,6,4.47,8.1234,0.2652,-17.2201,14.17,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2015.11.091
Alloy 0896,Mo0.5NbHf0.5ZrTiSi0.5,6,4.44,9.1739,0.2678,-26.0741,14.43,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2015.11.091
Alloy 0897,Mo0.5NbHf0.5ZrTiSi0.7,6,4.43,9.9873,0.2695,-33.3907,14.54,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2015.11.091
Alloy 0898,Mo0.5NbHf0.5ZrTiSi0.9,6,4.41,10.6363,0.2704,-39.4502,14.55,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2015.11.091
Alloy 0899,HfMo0.5NbTiV0.5Si0.3,6,4.58,7.8791,0.2541,-16.3656,14.17,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0900,HfMo0.5NbTiV0.5Si0.5,6,4.53,9.442,0.2566,-31.1182,14.54,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0901,HfMo0.5NbTiV0.5Si0.7,6,4.53,9.442,0.2566,-31.1182,14.54,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0902,HfMo0.5NbTiV0.5Si0.3,6,4.58,7.8791,0.2541,-16.3656,14.17,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0903,HfMo0.5NbTiV0.5Si0.5,6,4.53,9.442,0.2566,-31.1182,14.54,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0904,HfMo0.5NbTiV0.5Si0.7,6,4.53,9.442,0.2566,-31.1182,14.54,AC,-,-,-,-,-,-,Im,10.1016/j.jallcom.2016.10.014
Alloy 0905,AlNbTiV,4,4.25,3.3,0.03,-16.25,11.53,AC,-,1200,1440,-,-,-,BCC_SS,10.1016/j.jallcom.2015.08.224
Alloy 0906,AlNbTiV,4,4.25,3.3,0.03,-16.25,11.53,AC,-,1200,1440,-,-,-,BCC_SS,10.1016/j.jallcom.2015.08.224
Alloy 0907,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,CW,1100,300,-,-,-,BCC_SS,10.1016/j.actamat.2017.09.035
Alloy 0910,MoNb0.5HfZrTi,5,4.56,6.2522,0.3263,-3.358,13.15,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0911,MoNb1.5HfZrTi,5,4.64,5.9417,0.2952,-3.0413,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0912,MoNbHfZrTi0.5,5,4.67,6.388,0.3259,-3.7531,13.15,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0913,MoNbHfZrTi1.5,5,4.55,5.8425,0.2954,-2.7769,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0914,MoNbHfZr0.5Ti,5,4.67,5.8641,0.3137,-2.7654,13.15,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0915,MoNbHfZr1.5Ti,5,4.55,6.1872,0.3042,-3.438,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0916,MoNbHf0.5ZrTi,5,4.67,6.0982,0.3104,-3.9506,13.15,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0917,MoNbHf1.5ZrTi,5,4.55,6.0403,0.3064,-2.6446,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0918,Mo0.5NbHf0.5ZrTi,5,4.5,5.7304,0.259,-0.25,12.97,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0919,Mo1.5NbHfZrTi,5,4.73,6.3364,0.3381,-2.6446,13.25,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.intermet.2015.10.011
Alloy 0920,FeCoNiCrMn,5,8,3.2695,0.1384,-4.16,13.38,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2013.09.037
Alloy 0921,Fe19.6Co19.6Ni19.6Cr19.6Mn19.6Al2,6,7.9,3.7027,0.1387,-5.2653,13.93,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2013.09.037
Alloy 0922,Fe19.2Co19.2Ni19.2Cr19.2Mn19.2Al4,6,7.8,4.0701,0.139,-6.3222,14.24,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2013.09.037
Alloy 0923,Fe18.6Co18.6Ni18.6Cr18.8Mn18.8Al7,6,7.65,4.5328,0.1392,-7.8165,14.55,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.actamat.2013.09.037
Alloy 0924,Fe18.4Co18.4Ni18.4Cr18.4Mn18.4Al8,6,7.6,4.6683,0.1393,-8.2903,14.63,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.actamat.2013.09.037
Alloy 0925,Fe18.2Co18.2Ni18.2Cr18.2Mn18.2Al9,6,7.55,4.7959,0.1393,-8.752,14.69,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.actamat.2013.09.037
Alloy 0926,Fe18Co18Ni18Cr18Mn18Al10,6,7.5,4.9162,0.1394,-9.2016,14.75,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.actamat.2013.09.037
Alloy 0927,Fe17.8Co17.8Ni17.8Cr17.8Mn17.8Al11,6,7.45,5.0297,0.1394,-9.6391,14.79,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.actamat.2013.09.037
Alloy 0928,NbMoTa,3,5.33,2.2277,0.2904,-4.8889,9.13,PM,-,-,-,-,-,-,BCC_SS,10.3390/ma12030533
Alloy 0929,NbMoTa,3,5.33,2.2277,0.2904,-4.8889,9.13,PM,-,-,-,-,-,-,BCC_SS,10.3390/ma12030533
Alloy 0930,W0.16NbMoTa,4,5.37,2.263,0.3127,-5.3677,10.34,PM,-,-,-,-,-,-,BCC_SS,10.3390/ma12030533
Alloy 0931,W0.33NbMoTa,4,5.4,2.2878,0.3299,-5.7535,10.92,PM,-,-,-,-,-,-,BCC_SS,10.3390/ma12030533
Alloy 0932,W0.53NbMoTa,4,5.43,2.3046,0.3445,-6.083,11.28,PM,-,-,-,-,-,-,BCC_SS,10.3390/ma12030533
Alloy 0933,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.mtla.2019.100522
Alloy 0934,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,PM,-,-,-,500,6000,-,Im,10.1016/j.mtla.2019.100522
Alloy 0935,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,PM,-,-,-,620,3000,-,Im,10.1016/j.mtla.2019.100522
Alloy 0936,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1150,5,-,-,WQ,FCC_SS,10.1016/j.matdes.2017.02.072
Alloy 0937,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1150,60,700,4200,WQ,Im,10.1016/j.matdes.2017.02.072
Alloy 0938,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1150,60,550,9000,WQ,Im,10.1016/j.matdes.2017.02.072
Alloy 0939,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,-,-,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0940,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,600,30,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0941,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,650,30,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0942,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,600,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0943,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,650,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0944,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,700,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0945,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,800,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0946,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,900,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0947,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1100,360,110,60,WQ,FCC_SS,10.1016/j.intermet.2019.106578
Alloy 0948,V10Cr15Mn5Fe35Co10Ni25,6,7.95,2.4036,0.1136,-6.26,13.38,AC,CW,1100,360,900,10,-,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 0949,V10Cr15Mn5Fe35Co10Ni25,6,7.95,2.4036,0.1136,-6.26,13.38,AC,CW,1100,360,900,30,-,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 0950,V10Cr15Mn5Fe35Co10Ni25,6,7.95,2.4036,0.1136,-6.26,13.38,AC,CW,1100,360,900,60,-,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 0951,V10Cr15Mn5Fe35Co10Ni25,6,7.95,2.4036,0.1136,-6.26,13.38,AC,CW,1100,360,1100,60,-,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 0952,TiZrNbV,4,4.5,7.0484,0.1172,-0.25,11.53,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.matdes.2015.06.072
Alloy 0953,TiZrNbVMo1.7,5,4.95,6.6654,0.3066,-4.703,13.16,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.matdes.2015.06.072
Alloy 0954,TiZrNbVMo2.0,5,5,6.5817,0.3143,-4.7778,12.98,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.matdes.2015.06.072
Alloy 0955,CoCrCuFeNiTi0.8,5,8.14,5.27,0.13,-6.75,14.87,AC,-,-,-,-,-,-,Im,10.1016/j.intermet.2006.08.005
Alloy 0956,CrFeCoNiCuTi0.5,6,8.36,4.8222,0.1224,-3.7025,14.7,AC,-,-,-,-,-,-,Im,10.1016/j.intermet.2006.08.005
Alloy 0957,CrFeCoNiCu,5,8.91,0.9986,0.0905,2.314,13.25,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.intermet.2006.08.005
Alloy 0958,Cu0.25AlCoCrFeNiTi0.5,7,7.09,6.5839,0.1341,-15.5009,15.55,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2007.11.110
Alloy 0959,Cu0.5AlCoCrFeNiTi0.5,7,7.25,6.4577,0.1341,-13.4167,15.86,AC,-,-,-,-,-,-,BCC_SS,10.1016/j.jallcom.2007.11.110
Alloy 0960,HfNbTaTiZr,5,4.4,4.01,0.12,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 0961,NbTaTiZr,4,4.5,4.8397,0.1003,2.5,11.53,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 0962,NbTiZr,3,4.67,1.0641,0.0411,3.1111,9.13,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 0963,HfNbTaZr,4,4.5,3.95,0.12,3.5,11.53,AC,-,-,-,1800,1440,-,BCC_SS,10.1016/j.actamat.2016.01.018
HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy 0968,CoCrCuFeNiTi,5,8,5.65,0.14,-8.44,14.9,AC,-,-,-,-,-,-,Im,10.1016/j.intermet.2006.08.005
Alloy 0969,AlCrFeCoNiCu,6,7.83,5.2811,0.1191,-4.7778,14.9,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.msea.2008.08.025
Alloy 0970,AlCrFeCoNiCuMn,7,7.71,5.1826,0.1404,-5.6327,16.18,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2008.08.025
Alloy 0971,AlCrFeCoNiCuTi,7,7.29,6.7779,0.1426,-13.7959,16.18,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.msea.2008.08.025
Alloy 0972,AlCrFeCoNiCuV,7,7.43,4.9541,0.125,-7.7551,16.18,AC,-,-,-,-,-,-,FCC_PLUS_BCC,10.1016/j.msea.2008.08.025
Alloy 0976,Co25Ni25Fe25Al7.5Cu17.5,5,8.9,3.8744,0.0769,0.8225,12.8,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.actamat.2016.01.050
Alloy 0977,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,-,1100,360,800,60,WQ,FCC_SS,10.3390/e20120967
Alloy 0978,V10Cr10Fe45Co10Ni25,5,8.1,1.7393,0.0927,-5.82,11.61,AC,-,1100,360,900,10,WQ,FCC_SS,10.1038/s41598-019-39570-y
Alloy 0979,V10Cr10Fe45Co20Ni15,5,8,1.7325,0.0901,-5.36,11.86,AC,-,1100,360,900,10,WQ,FCC_SS,10.1038/s41598-019-39570-y
Alloy 0980,V10Cr10Fe45Co30Ni5,5,7.9,1.7248,0.0874,-4.9,11.07,AC,-,1100,360,900,10,WQ,FCC_PLUS_BCC,10.1038/s41598-019-39570-y
